ProductionRequestId,Uptime,Totaltime,Quantity,Start,End,Type,Releasedate,Duedate,TargetProductionRate,UnitPrice,Power,Weight
61738,0.0,0.016944444444444446,1.0,2016-10-26 00:00:29.473000,2016-10-26 00:01:30.333000,PENNE SCHERPE HOEK 40MM,2016-10-19 00:01:30.333000,2016-11-03 00:01:30.333000,6000.0,10.113158608811583,8.550250276861021,8
61593,6.4127777777777775,6.596438888888889,35000.0,2016-10-26 00:01:30.333000,2016-10-26 06:37:17.520000,"SPIRALEN DURUM AS 1,1%",2016-10-19 06:37:17.520000,2016-11-04 06:37:17.520000,6000.0,8.694191020878051,11.483486998762416,4
77347,6.7555555555555555,7.3197222222222225,34998.0,2016-10-26 06:37:17.520000,2016-10-26 13:56:28.003000,PENNE SCHERPE HOEK 40MM,2016-10-16 13:56:28.003000,2016-11-03 13:56:28.003000,6000.0,8.826260105019172,10.63569619408386,4
61808,7.583333333333333,8.083575,45000.0,2016-10-26 13:56:28.003000,2016-10-26 22:01:28.547000,COURVO DURUM/ZACHTE 70/30,2016-10-19 22:01:28.547000,2016-11-02 22:01:28.547000,6000.0,8.586764639853817,11.752424509191414,5
61807,6.8425,7.127225833333333,35000.0,2016-10-26 22:01:28.547000,2016-10-27 05:09:06.767000,VOLKOREN PENNEN STANDAARD,2016-10-18 05:09:06.767000,2016-11-03 05:09:06.767000,6000.0,11.512479391870718,10.87703470466768,6
61795,5.842777777777778,6.2933738888888895,35000.0,2016-10-27 05:09:06.767000,2016-10-27 11:26:42.010000,HORENTJES VOLKOREN STANDAARD,2016-10-17 11:26:42.010000,2016-11-03 11:26:42.010000,6000.0,10.964918692494773,8.65488194375101,9
61753,6.0152777777777775,6.4847222222222225,35000.0,2016-10-27 11:26:42.010000,2016-10-27 17:55:47.267000,HORENTJES KDO,2016-10-19 17:55:47.267000,2016-11-05 17:55:47.267000,6000.0,9.13273790798642,9.781231568842813,4
61870,5.841111111111111,8.47890638888889,35000.0,2016-10-27 17:55:47.267000,2016-10-28 02:24:31.477000,MACARONI KORT PLATTE ZAK,2016-10-21 02:24:31.477000,2016-11-04 02:24:31.477000,6000.0,8.915914924963692,11.5008155926186,1
61876,11.404444444444444,11.584390555555554,70000.0,2016-10-28 02:24:31.477000,2016-10-28 13:59:35.063000,HORENTJE H/Z 10/90,2016-10-20 13:59:35.063000,2016-11-05 13:59:35.063000,6000.0,11.714987673059404,9.386702113260792,4
61894,40.94444444444444,42.48307416666667,90000.0,2016-10-28 13:59:35.063000,2016-10-30 08:28:34.583000,VERMICELLI LM H/Z 70/30,2016-10-20 08:28:34.583000,2016-11-08 08:28:34.583000,3000.0,8.802611145291376,11.936936142531149,8
-168,75.0084186111111,75.0084186111111,75.0084186111111,2016-10-30 08:28:34.583000,2016-11-02 11:29:04.890000,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
61961,6.2825,6.340277777777778,35000.0,2016-11-02 11:29:04.890000,2016-11-02 17:49:29.797000,"SPIRALEN DURUM AS 0,9%",2016-10-26 17:49:29.797000,2016-11-11 17:49:29.797000,6000.0,10.24831086449691,10.12008838437251,1
61987,6.144722222222223,6.6177777777777775,35000.0,2016-11-02 17:49:29.797000,2016-11-03 00:26:33.277000,HORENTJES H/Z 60/40,2016-10-27 00:26:33.277000,2016-11-11 00:26:33.277000,6000.0,9.100275885229056,11.276915338700487,5
61969,6.435555555555555,6.694166666666667,35000.0,2016-11-03 00:26:33.277000,2016-11-03 07:08:12.890000,KLEIN HORENTJE H/Z 10/90,2016-10-25 07:08:12.890000,2016-11-10 07:08:12.890000,6000.0,9.674250141923434,9.77245601846947,5
-169,2.3784,2.3784,2.3784,2016-11-03 07:08:12.890000,2016-11-03 09:30:55.130000,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
61962,4.339166666666666,4.5777777777777775,40000.0,2016-11-03 09:30:55.130000,2016-11-03 14:05:35.653000,"GESNEDEN MACARONI AS 0,9%",2016-10-25 14:05:35.653000,2016-11-11 14:05:35.653000,6000.0,11.70938150525751,11.837315142975559,2
62082,8.145833333333334,8.694166666666666,45000.0,2016-11-03 14:05:35.653000,2016-11-03 22:47:14.150000,ELLEBOOGMACARONI,2016-10-24 22:47:14.150000,2016-11-11 22:47:14.150000,6000.0,9.328788720535377,9.514934122288022,3
62179,5.408055555555555,5.752775000000001,30000.0,2016-11-03 22:47:14.150000,2016-11-04 04:32:24.930000,"KLEIN HORENTJE DURUM AS 1,1%",2016-10-27 04:32:24.930000,2016-11-13 04:32:24.930000,6000.0,11.288561811903723,11.807973610012912,8
62022,10.663333333333334,12.956944444444444,35000.0,2016-11-04 04:32:24.930000,2016-11-04 17:29:49.693000,MACARONI QC LM 70/30 HARD/ZACH,2016-10-28 17:29:49.693000,2016-11-13 17:29:49.693000,3000.0,9.680099282953602,10.926914880201153,6
62024,11.8375,11.963334444444445,30000.0,2016-11-04 17:29:49.693000,2016-11-05 05:27:37.713000,BONETTI QC LM 70/30 HARD/ZACHT,2016-10-29 05:27:37.713000,2016-11-15 05:27:37.713000,3000.0,10.59919356080962,10.166232684038235,8
61892,15.04,15.92539638888889,50000.0,2016-11-05 05:27:37.713000,2016-11-05 21:23:09.637000,ZITTI QC LM 70/30 H/Z,2016-10-28 21:23:09.637000,2016-11-14 21:23:09.637000,3000.0,10.684965235409859,9.169760843067781,6
62023,9.587222222222222,35.39,40000.0,2016-11-05 21:23:09.637000,2016-11-07 08:46:33.167000,VERMICELLI LM 514/1003,2016-10-30 08:46:33.167000,2016-11-16 08:46:33.167000,3000.0,9.982088355539988,9.566719798086684,7
62253,5.217777777777778,6.054168333333334,35000.0,2016-11-07 08:46:33.167000,2016-11-07 14:49:48.377000,HELICES EXTRA SBS,2016-10-30 14:49:48.377000,2016-11-16 14:49:48.377000,6000.0,11.104490892207552,9.940032890185641,4
62217,6.1925,24.129166666666666,35000.0,2016-11-07 14:49:48.377000,2016-11-08 14:57:33.090000,MACARONI KORT PLATTE ZAK,2016-10-29 14:57:33.090000,2016-11-18 14:57:33.090000,6000.0,10.700160711002752,10.38366206944027,6
62216,6.57,7.457780555555555,35000.0,2016-11-08 14:57:33.090000,2016-11-08 22:25:01.983000,PENNE LARGE,2016-10-31 22:25:01.983000,2016-11-16 22:25:01.983000,6000.0,8.978536485915638,11.47620105848637,3
62215,6.6497222222222225,6.757496388888889,35000.0,2016-11-08 22:25:01.983000,2016-11-09 05:10:28.890000,PENNEN EXTRA SCHERPE HOEK,2016-10-31 05:10:28.890000,2016-11-18 05:10:28.890000,6000.0,10.558757632255045,9.108840077465565,1
62218,6.810555555555555,8.920275833333333,35000.0,2016-11-09 05:10:28.890000,2016-11-09 14:05:41.200000,VOLKOREN PENNEN STANDAARD,2016-11-01 14:05:41.200000,2016-11-18 14:05:41.200000,6000.0,8.363216286857448,10.261032559271536,1
62214,6.491388888888889,17.00250361111111,35000.0,2016-11-09 14:05:41.200000,2016-11-10 07:05:50.427000,KLEIN HORENTJE H/Z 10/90,2016-11-03 07:05:50.427000,2016-11-18 07:05:50.427000,6000.0,8.261553378484857,11.466223585839604,8
62259,5.82,6.289722222222222,35000.0,2016-11-10 07:05:50.427000,2016-11-10 13:23:13.720000,HORENTJES KDO,2016-11-01 13:23:13.720000,2016-11-17 13:23:13.720000,6000.0,8.906752149039054,8.618345139230897,4
62260,5.675277777777778,14.48583138888889,35000.0,2016-11-10 13:23:13.720000,2016-11-11 03:52:22.980000,COURVO DURUM/ZACHTE 70/30,2016-11-02 03:52:22.980000,2016-11-21 03:52:22.980000,6000.0,11.543440610903787,11.596579332700031,9
62231,14.784166666666666,48.81944722222222,35000.0,2016-11-11 03:52:22.980000,2016-11-13 04:41:32.950000,SPIRALS LM 844/1211,2016-11-06 04:41:32.950000,2016-11-23 04:41:32.950000,3000.0,8.864742856041062,9.684076654080487,3
62384,21.225555555555555,30.735834166666667,95000.0,2016-11-13 04:41:32.950000,2016-11-14 11:25:41.500000,ZITTI QC LM 70/30 H/Z,2016-11-05 11:25:41.500000,2016-11-21 11:25:41.500000,3000.0,8.273135524940557,10.576271099861646,9
62402,5.972777777777778,6.7816675,35000.0,2016-11-14 11:25:41.500000,2016-11-14 18:12:35.100000,MACARONI KORT EXTRA,2016-11-04 18:12:35.100000,2016-11-22 18:12:35.100000,6000.0,11.768577872283132,10.026754827780497,3
62465,6.355555555555555,6.549168611111112,35000.0,2016-11-14 18:12:35.100000,2016-11-15 00:45:32.450000,PENNE SCHERPE HOEK 40MM,2016-11-06 00:45:32.450000,2016-11-24 00:45:32.450000,6000.0,8.105706216214083,10.806503967192391,6
62497,5.815277777777778,5.951944444444444,35000.0,2016-11-15 00:45:32.450000,2016-11-15 06:42:39.263000,COURVO DURUM/ZACHTE 70/30,2016-11-06 06:42:39.263000,2016-11-24 06:42:39.263000,6000.0,11.34906323089495,9.714886648476078,7
62495,5.966388888888889,6.398888888888889,35000.0,2016-11-15 06:42:39.263000,2016-11-15 13:06:35.530000,HORENTJE H/Z 10/90,2016-11-08 13:06:35.530000,2016-11-25 13:06:35.530000,6000.0,11.024119287166629,8.673052521772489,7
62496,6.3997222222222225,6.556586111111111,35000.0,2016-11-15 13:06:35.530000,2016-11-15 19:39:59.477000,"KLEIN HORENTJE DURUM AS 1,1%",2016-11-07 19:39:59.477000,2016-11-24 19:39:59.477000,6000.0,11.229950775563438,10.383198034715111,5
62523,6.289166666666667,6.581390555555556,35000.0,2016-11-15 19:39:59.477000,2016-11-16 02:14:52.157000,ELLEBOOGMACARONI,2016-11-09 02:14:52.157000,2016-11-24 02:14:52.157000,6000.0,11.757643599039879,10.25156428886409,3
62258,6.067777777777778,6.348055555555556,35000.0,2016-11-16 02:14:52.157000,2016-11-16 08:35:45.040000,"MACARONI KORT AS 1,1% DURUM",2016-11-06 08:35:45.040000,2016-11-24 08:35:45.040000,6000.0,11.130408283424464,8.872049113101985,3
62528,6.551666666666667,7.314166666666667,35000.0,2016-11-16 08:35:45.040000,2016-11-16 15:54:36.683000,KLEIN HORENTJE H/Z 10/90,2016-11-09 15:54:36.683000,2016-11-23 15:54:36.683000,6000.0,9.00066113152174,11.005297411892505,5
62529,5.714166666666666,6.125416666666666,30000.0,2016-11-16 15:54:36.683000,2016-11-16 22:02:08.110000,PENNEN EXTRA SCHERPE HOEK,2016-11-06 22:02:08.110000,2016-11-25 22:02:08.110000,6000.0,9.293355014266911,8.295379522960376,2
62623,5.423611111111111,5.646829722222222,30000.0,2016-11-16 22:02:08.110000,2016-11-17 03:40:56.900000,PENNE LARGE,2016-11-08 03:40:56.900000,2016-11-26 03:40:56.900000,6000.0,9.349385056387455,11.382218000910239,1
62630,17.016666666666666,34.8597175,55000.0,2016-11-17 03:40:56.900000,2016-11-18 14:32:31.623000,MACARONI QC LM 70/30 HARD/ZACH,2016-11-09 14:32:31.623000,2016-11-28 14:32:31.623000,3000.0,8.100573624482141,10.939634291808723,9
62753,35.201388888888886,35.354975,120000.0,2016-11-18 14:32:31.623000,2016-11-20 01:53:49.223000,ZITTI QC LM 70/30 H/Z,2016-11-13 01:53:49.223000,2016-11-28 01:53:49.223000,3000.0,11.007458327562885,10.999393567539855,1
-170,20.587215,20.587215,20.587215,2016-11-20 01:53:49.223000,2016-11-20 22:29:03.197000,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
62769,7.855555555555555,8.108888888888888,35000.0,2016-11-20 22:29:03.197000,2016-11-21 06:35:35.443000,QUICK MACARONI KORT 20MM,2016-11-12 06:35:35.443000,2016-11-30 06:35:35.443000,6000.0,9.658128223044454,11.662638914021308,6
62628,5.679444444444444,5.893331666666667,35000.0,2016-11-21 06:35:35.443000,2016-11-21 12:29:11.470000,HORENTJE H/Z 10/90,2016-11-11 12:29:11.470000,2016-11-28 12:29:11.470000,6000.0,8.167639811242141,9.383815245757628,2
62763,6.648333333333333,7.088336944444444,35000.0,2016-11-21 12:29:11.470000,2016-11-21 19:34:29.743000,"GESNEDEN MACARONI AS 0,9%",2016-11-11 19:34:29.743000,2016-11-28 19:34:29.743000,6000.0,10.45801271398712,9.508729289353456,9
62788,7.030277777777778,7.528778888888889,35000.0,2016-11-21 19:34:29.743000,2016-11-22 03:06:13.420000,PENNE SCHERPE HOEK 40MM,2016-11-12 03:06:13.420000,2016-12-01 03:06:13.420000,6000.0,10.145438170200794,10.242984545275162,6
62789,5.884722222222222,5.900552777777778,35000.0,2016-11-22 03:06:13.420000,2016-11-22 09:00:15.333000,BIO 2-WEG SPIRALEN HALF VOLKOR,2016-11-13 09:00:15.333000,2016-12-02 09:00:15.333000,6000.0,8.462861764959653,11.290803133967778,9
62805,6.3475,6.632884444444444,35000.0,2016-11-22 09:00:15.333000,2016-11-22 15:38:13.533000,"SPIRALEN DURUM AS 1,1%",2016-11-12 15:38:13.533000,2016-12-02 15:38:13.533000,6000.0,10.257144746557088,10.397247929658558,1
62854,6.124444444444444,6.682227777777778,35000.0,2016-11-22 15:38:13.533000,2016-11-22 22:19:09.237000,HORENTJES H/Z 60/40,2016-11-13 22:19:09.237000,2016-12-01 22:19:09.237000,6000.0,9.164749481390558,9.00039563813183,2
62850,6.446111111111111,6.480277777777777,35000.0,2016-11-22 22:19:09.237000,2016-11-23 04:47:58.630000,KLEIN HORENTJE H/Z 10/90,2016-11-13 04:47:58.630000,2016-11-30 04:47:58.630000,6000.0,9.940620203847258,9.351733488455853,6
62848,5.879166666666666,6.3025,35000.0,2016-11-23 04:47:58.630000,2016-11-23 11:06:07.133000,MACARONI KORT PLATTE ZAK,2016-11-14 11:06:07.133000,2016-12-01 11:06:07.133000,6000.0,9.335142268894991,11.713580774648742,2
62898,8.06638888888889,8.100555555555555,70000.0,2016-11-23 11:06:07.133000,2016-11-23 19:12:09.483000,COURVO DURUM/ZACHTE 70/30,2016-11-13 19:12:09.483000,2016-12-01 19:12:09.483000,6000.0,9.831759164635667,9.840424133047978,1
62904,6.445277777777778,6.814444444444445,35000.0,2016-11-23 19:12:09.483000,2016-11-24 02:01:01.367000,KLEIN HORENTJE H/Z 10/90,2016-11-15 02:01:01.367000,2016-12-03 02:01:01.367000,6000.0,11.083005328399144,11.985456162894728,2
62945,6.961944444444445,26.071111944444443,40000.0,2016-11-24 02:01:01.367000,2016-11-25 04:05:17.173000,"MACARONI KORT AS 1,1% DURUM",2016-11-15 04:05:17.173000,2016-12-04 04:05:17.173000,6000.0,11.762234730477928,11.448757801851823,4
-171,1.5133963888888888,1.5133963888888888,1.5133963888888888,2016-11-25 04:05:17.173000,2016-11-25 05:36:05.400000,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
62985,17.58,18.018055555555556,45000.0,2016-11-25 05:36:05.400000,2016-11-25 23:37:10.953000,BONETTI QC LM 70/30 HARD/ZACHT,2016-11-17 23:37:10.953000,2016-12-03 23:37:10.953000,3000.0,9.610449845148764,9.60805909131696,9
62729,20.236944444444443,20.623888055555557,65000.0,2016-11-25 23:37:10.953000,2016-11-26 20:14:36.033000,VERMICELLI LM 514/1003,2016-11-19 20:14:36.033000,2016-12-06 20:14:36.033000,3000.0,10.47002516509384,8.327182212440245,7
62983,9.492222222222223,11.031940833333334,30000.0,2016-11-26 20:14:36.033000,2016-11-27 07:16:31.047000,VERMICELLI LM H/Z 70/30,2016-11-19 07:16:31.047000,2016-12-05 07:16:31.047000,3000.0,10.511934595817491,9.144808443377652,3
62984,10.395,31.670000833333333,35000.0,2016-11-27 07:16:31.047000,2016-11-28 14:56:43.280000,ZITTI QC LM 70/30 H/Z,2016-11-21 14:56:43.280000,2016-12-05 14:56:43.280000,3000.0,10.988185061326782,10.221955269207454,9
-172,3.732391666666667,3.732391666666667,3.732391666666667,2016-11-28 14:56:43.280000,2016-11-28 18:40:39.890000,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
63062,8.678611111111111,8.8975,50000.0,2016-11-28 18:40:39.890000,2016-11-29 03:34:30.707000,HORENTJES EXTRA,2016-11-22 03:34:30.707000,2016-12-07 03:34:30.707000,6000.0,11.277427936802638,8.906232842312185,1
63056,5.679166666666666,6.022205555555555,35000.0,2016-11-29 03:34:30.707000,2016-11-29 09:35:50.940000,"GESNEDEN MACARONI AS 0,9%",2016-11-22 09:35:50.940000,2016-12-09 09:35:50.940000,6000.0,9.70962267265099,11.872331478618767,2
63110,5.820277777777778,6.344444444444444,35000.0,2016-11-29 09:35:50.940000,2016-11-29 15:56:30.950000,HORENTJE H/Z 10/90,2016-11-19 15:56:30.950000,2016-12-06 15:56:30.950000,6000.0,11.204844242136586,9.014545586239468,2
63151,6.510833333333333,6.813607500000001,35000.0,2016-11-29 15:56:30.950000,2016-11-29 22:45:19.987000,PENNE SCHERPE HOEK 40MM,2016-11-20 22:45:19.987000,2016-12-06 22:45:19.987000,6000.0,11.050964637246668,8.133561141235136,2
63089,6.967222222222222,7.162502777777777,35000.0,2016-11-29 22:45:19.987000,2016-11-30 05:55:04.023000,QUICK MACARONI KORT 20MM,2016-11-20 05:55:04.023000,2016-12-07 05:55:04.023000,6000.0,9.457243129814643,10.57800034075843,6
63133,8.506944444444445,10.741111111111111,40000.0,2016-11-30 05:55:04.023000,2016-11-30 16:39:32.187000,TAGLIATELLI EXTRA,2016-11-23 16:39:32.187000,2016-12-08 16:39:32.187000,6000.0,11.836565126339165,11.231937645421533,6
63169,6.340277777777778,8.375277777777777,35000.0,2016-11-30 16:39:32.187000,2016-12-01 01:02:03.880000,"KLEIN HORENTJE DURUM AS 1,1%",2016-11-22 01:02:03.880000,2016-12-09 01:02:03.880000,6000.0,9.175901443596526,10.512943062582387,4
62899,6.024166666666667,6.511666666666667,35000.0,2016-12-01 01:02:03.880000,2016-12-01 07:32:45.777000,HORENTJES KDO,2016-11-22 07:32:45.777000,2016-12-11 07:32:45.777000,6000.0,11.625217790268138,9.67780160934256,9
-173,2.586498888888889,2.586498888888889,2.586498888888889,2016-12-01 07:32:45.777000,2016-12-01 10:07:57.173000,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
63181,5.855555555555555,5.930555555555555,35000.0,2016-12-01 10:07:57.173000,2016-12-01 16:03:47.000000,COURVO DURUM/ZACHTE 70/30,2016-11-22 16:03:47.000000,2016-12-08 16:03:47.000000,6000.0,9.688287439432516,10.79452225531338,6
63070,6.529722222222222,6.864447222222223,35000.0,2016-12-01 16:03:47.000000,2016-12-01 22:55:39.050000,KLEIN HORENTJE H/Z 10/90,2016-11-24 22:55:39.050000,2016-12-11 22:55:39.050000,6000.0,11.846036010394744,11.212823264700132,7
62622,5.714722222222222,6.059165833333333,35000.0,2016-12-01 22:55:39.050000,2016-12-02 04:59:12.980000,HORENTJES VOLKOREN STANDAARD,2016-11-23 04:59:12.980000,2016-12-10 04:59:12.980000,6000.0,10.352678309408496,10.017192588620535,3
63331,20.780277777777776,29.736386944444444,55000.0,2016-12-02 04:59:12.980000,2016-12-03 10:43:23.313000,BONETTI QC LM 70/30 HARD/ZACHT,2016-11-25 10:43:23.313000,2016-12-10 10:43:23.313000,3000.0,9.15916286427889,8.440996529064481,1
63329,29.391666666666666,29.7233325,100000.0,2016-12-03 10:43:23.313000,2016-12-04 16:26:47.683000,ZITTI QC LM 70/30 H/Z,2016-11-27 16:26:47.683000,2016-12-14 16:26:47.683000,3000.0,9.93175381011843,11.912622639918373,9
-174,24.76546388888889,24.76546388888889,24.76546388888889,2016-12-04 16:26:47.683000,2016-12-05 17:12:43.353000,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
63316,5.871111111111111,5.9061111111111115,35000.0,2016-12-05 17:12:43.353000,2016-12-05 23:07:05.183000,HORENTJES KDO,2016-11-25 23:07:05.183000,2016-12-15 23:07:05.183000,6000.0,8.64974128133702,11.761441460560187,9
63432,7.566111111111111,7.9955575,45000.0,2016-12-05 23:07:05.183000,2016-12-06 07:06:49.680000,"GESNEDEN MACARONI AS 0,9%",2016-11-28 07:06:49.680000,2016-12-14 07:06:49.680000,6000.0,8.052897576353322,10.310326180537757,1
63372,7.055,23.143148055555557,35000.0,2016-12-06 07:06:49.680000,2016-12-07 06:15:25.560000,HORENTJE H/Z 10/90,2016-11-30 06:15:25.560000,2016-12-14 06:15:25.560000,6000.0,9.573870971725434,10.339720148927793,1
63383,6.982222222222222,12.108335277777778,35000.0,2016-12-07 06:15:25.560000,2016-12-07 18:21:55.990000,PENNEN EXTRA SCHERPE HOEK,2016-11-27 18:21:55.990000,2016-12-14 18:21:55.990000,6000.0,9.182149367500232,10.98772818451499,6
63442,5.666111111111111,6.188776944444445,35000.0,2016-12-07 18:21:55.990000,2016-12-08 00:33:15.470000,"GESNEDEN MACARONI AS 0,9%",2016-12-01 00:33:15.470000,2016-12-17 00:33:15.470000,6000.0,9.082445963233852,11.494149573528816,3
63477,5.213333333333333,6.052775,30000.0,2016-12-08 00:33:15.470000,2016-12-08 06:36:25.390000,HORENTJES VOLKOREN STANDAARD,2016-12-01 06:36:25.390000,2016-12-17 06:36:25.390000,6000.0,11.512917018109523,11.048067854683577,9
63494,13.15,13.774445277777778,70000.0,2016-12-08 06:36:25.390000,2016-12-08 20:22:53.387000,KLEIN HORENTJE H/Z 10/90,2016-11-29 20:22:53.387000,2016-12-15 20:22:53.387000,6000.0,9.330838941883792,8.67514921720223,3
63473,6.2058333333333335,6.9463888888888885,35000.0,2016-12-08 20:22:53.387000,2016-12-09 03:19:40.380000,"SPIRALEN DURUM AS 0,9%",2016-12-02 03:19:40.380000,2016-12-16 03:19:40.380000,6000.0,9.519460348620177,10.166076881986747,3
63506,10.341388888888888,21.01861111111111,35000.0,2016-12-09 03:19:40.380000,2016-12-10 00:20:47.503000,VERMICELLI LM 514/1003,2016-12-03 00:20:47.503000,2016-12-19 00:20:47.503000,3000.0,8.289041304920874,10.217863662882191,2
63507,10.348888888888888,11.012224166666666,35000.0,2016-12-10 00:20:47.503000,2016-12-10 11:21:31.100000,VERMICELLI LM H/Z 70/30,2016-12-01 11:21:31.100000,2016-12-17 11:21:31.100000,3000.0,8.88090400184309,11.061776376719683,9
63508,21.069166666666668,21.37445472222222,70000.0,2016-12-10 11:21:31.100000,2016-12-11 08:43:59.280000,ZITTI QC LM 70/30 H/Z,2016-12-04 08:43:59.280000,2016-12-18 08:43:59.280000,3000.0,8.629890999835764,9.277974648312256,1
-175,18.640472222222222,18.640472222222222,18.640472222222222,2016-12-11 08:43:59.280000,2016-12-12 03:22:24.980000,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
63699,8.30638888888889,11.086666666666666,45000.0,2016-12-12 03:22:24.980000,2016-12-12 14:27:36.587000,HELICES EXTRA SBS,2016-12-03 14:27:36.587000,2016-12-19 14:27:36.587000,6000.0,8.708526543439852,10.912889716820246,3
63710,7.620833333333334,7.696944444444444,40000.0,2016-12-12 14:27:36.587000,2016-12-12 22:09:25.767000,PENNE LARGE,2016-12-04 22:09:25.767000,2016-12-20 22:09:25.767000,6000.0,8.36413614870263,11.723005708585788,6
63510,8.222777777777777,8.501663888888888,35000.0,2016-12-12 22:09:25.767000,2016-12-13 06:39:31.007000,VERMICELLI EXTRA 16mm,2016-12-05 06:39:31.007000,2016-12-20 06:39:31.007000,6000.0,11.150946879182445,10.048035802864723,5
63555,6.490555555555556,6.903889722222222,35000.0,2016-12-13 06:39:31.007000,2016-12-13 13:33:45.040000,"KLEIN HORENTJE DURUM AS 1,1%",2016-12-05 13:33:45.040000,2016-12-22 13:33:45.040000,6000.0,11.924615121696775,11.235741160707333,5
63315,6.719722222222222,12.841666666666667,40000.0,2016-12-13 13:33:45.040000,2016-12-14 02:24:15.593000,"MACARONI KORT AS 1,1% DURUM",2016-12-04 02:24:15.593000,2016-12-23 02:24:15.593000,6000.0,9.821975304050309,11.659281546696262,7
63784,6.2058333333333335,6.840277777777778,35000.0,2016-12-14 02:24:15.593000,2016-12-14 09:14:40.150000,"SPIRALEN DURUM AS 0,9%",2016-12-05 09:14:40.150000,2016-12-24 09:14:40.150000,6000.0,10.242552882147947,11.809322526045213,4
63767,6.519166666666667,7.523334166666666,35000.0,2016-12-14 09:14:40.150000,2016-12-14 16:46:04.080000,KLEIN HORENTJE H/Z 10/90,2016-12-04 16:46:04.080000,2016-12-22 16:46:04.080000,6000.0,11.811945637324536,8.3555938169405,5
63868,6.431666666666667,6.5344444444444445,40000.0,2016-12-14 16:46:04.080000,2016-12-14 23:18:08.007000,HORENTJE H/Z 10/90,2016-12-06 23:18:08.007000,2016-12-23 23:18:08.007000,6000.0,10.248647421341284,8.175256210998311,8
63869,5.711666666666667,6.149720277777777,35000.0,2016-12-14 23:18:08.007000,2016-12-15 05:27:07.657000,"GESNEDEN MACARONI AS 0,9%",2016-12-06 05:27:07.657000,2016-12-24 05:27:07.657000,6000.0,8.476364908172494,10.56431052358613,5
63870,7.861111111111111,10.002225833333332,35000.0,2016-12-15 05:27:07.657000,2016-12-15 15:27:15.360000,"SPIRALEN DURUM AS 0,9%",2016-12-05 15:27:15.360000,2016-12-22 15:27:15.360000,6000.0,8.867067055788823,8.792442759185832,5
-176,15.3873,15.3873,15.3873,2016-12-15 15:27:15.360000,2016-12-16 06:50:29.640000,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
63900,10.367777777777778,10.444722222222222,35000.0,2016-12-16 06:50:29.640000,2016-12-16 17:17:10.110000,MAC.KORT L.M. 327/057,2016-12-08 17:17:10.110000,2016-12-25 17:17:10.110000,3000.0,9.615475416687367,11.825684495595592,2
63867,14.473888888888888,15.288611111111111,50000.0,2016-12-16 17:17:10.110000,2016-12-17 08:34:29.400000,VERMICELLI LM H/Z 70/30,2016-12-08 08:34:29.400000,2016-12-27 08:34:29.400000,3000.0,9.722918701007579,8.557189680008099,6
63895,25.303333333333335,25.88111111111111,85000.0,2016-12-17 08:34:29.400000,2016-12-18 10:27:21.190000,ZITTI QC LM 70/30 H/Z,2016-12-09 10:27:21.190000,2016-12-25 10:27:21.190000,3000.0,10.38613739070569,9.352021828863599,1
-177,31.06240361111111,31.06240361111111,31.06240361111111,2016-12-18 10:27:21.190000,2016-12-19 17:31:05.843000,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775,1.0,0.0,0.0,0
64011,5.608333333333333,5.726111111111111,35000.0,2016-12-19 17:31:05.843000,2016-12-19 23:14:39.830000,MACARONI KORT EXTRA,2016-12-09 23:14:39.830000,2016-12-28 23:14:39.830000,6000.0,11.368608289532528,10.681642016720772,5
64012,7.674722222222222,8.1425,40000.0,2016-12-19 23:14:39.830000,2016-12-20 07:23:12.917000,"SPIRALEN DURUM AS 1,1%",2016-12-13 07:23:12.917000,2016-12-27 07:23:12.917000,6000.0,11.109208196703397,11.954958172696525,2
64013,6.3975,6.554997222222223,35000.0,2016-12-20 07:23:12.917000,2016-12-20 13:56:30.807000,PENNE SCHERPE HOEK 40MM,2016-12-12 13:56:30.807000,2016-12-27 13:56:30.807000,6000.0,11.901210833220249,11.174932758573487,4
64010,5.946944444444444,6.243058333333333,35000.0,2016-12-20 13:56:30.807000,2016-12-20 20:11:05.797000,"GESNEDEN MACARONI AS 0,9%",2016-12-13 20:11:05.797000,2016-12-30 20:11:05.797000,6000.0,11.84288942763732,10.218935224865586,3
64135,5.8005555555555555,6.370550833333334,35000.0,2016-12-20 20:11:05.797000,2016-12-21 02:33:19.857000,MACARONI KORT PLATTE ZAK,2016-12-12 02:33:19.857000,2016-12-29 02:33:19.857000,6000.0,9.995507355898205,8.110076401203926,6
